491.0;[ 6.65979513 26.12196919  6.20157466 27.55832724 14.65233566 18.35231589 22.97723569 15.55253964]
590.0;[ 8.90401505  5.63163686  2.42223806 22.15320889 13.23927669  4.74929603 26.39811094  8.22259386]
549.0;[12.42705057  8.88239798 18.86363727 17.39513431 17.9978759   7.97457353  8.54057642  7.60764617]
484.0;[ 9.82691843  4.32492902  4.96838584 28.91791587 28.80680146  5.65243967  0.72919685  6.13666639]
389.0;[20.99530842 23.38543757  0.68799277 17.32988574  0.04926518 15.46417836 19.19385528 29.56873208]
543.0;[ 7.77292789 24.07490656 26.11449261 27.68248842  0.06642638 14.08465115 29.44406213 11.96834412]
431.0;[24.41197433 16.39369494 23.12562261 14.54793225  0.87334691  2.59577065  3.34361437  7.53735335]
356.0;[28.94745878 18.95298158 24.49980608 16.98245988 19.06068617 24.35707174 27.80047846 27.37880291]
562.0;[24.74432161  2.82608197 10.83145255  1.06527095 16.39075046 23.88428163  1.53428409  5.66003207]
626.0;[10.96433304  7.32872601 23.85262419 10.56284807 19.16633046 14.80245156 17.50499231 28.17898056]
556.0;[28.30620246  3.35077282 25.30664898 10.38084455  3.02481819 11.50227198 15.31064392 28.83309246]
601.0;[11.14537846  0.37108235 25.79120661  3.33332249 14.35017132 25.49940097 15.44213901 13.39823484]
571.0;[24.01429262  0.61174135 17.17855946 12.34150847 29.55410393 24.04204591  1.61886306  5.7143332 ]
547.0;[13.57256537 21.08826231  9.96144449 10.79949586 27.64411698 28.60891517 12.23057186 26.95713465]
533.0;[ 9.90759756  2.48215707 15.80152696 19.82533173 26.78952883 28.95472641 23.09798031 22.77297355]
519.0;[21.30147142 21.04658498 23.01994143 29.23048437 11.21143552  2.49163329  7.18921319  6.6444828 ]
599.0;[10.9079939  24.30942696  1.8028851  13.49230674 24.39511582  7.92715124  1.90202946  7.26323017]
566.0;[ 2.55211385 24.23332306  5.10750227  5.86033877 24.43926035 24.30856588 17.68121635 27.4420302 ]
565.0;[ 1.7946491  28.94989921 17.12925651  9.07554338 24.77117479 19.78251841 29.59504324  3.22468601]
623.0;[17.42755583 14.18484465 19.56812358  7.25577162  0.9339019  16.32697058 10.94130536 26.76999826]
526.0;[13.78036784 12.559623   18.98716622 15.81536499 28.83633421 23.67030344 14.90086527  6.33423003]
583.0;[18.11952423 22.45727432 22.67591494 29.80512024  6.55493344 12.76912001 12.71548808  9.55939313]
475.0;[10.95999057 14.3382393  16.26271227  7.9569074   4.03091184  9.05658293  4.09440281  9.5310061 ]
363.0;[20.37548043 18.04023468 29.916764   16.82743769 16.46178591 19.2704862  21.80368112 18.47440619]
651.0;[17.65500195 18.1501294  10.64356382 23.32145984 18.13809943  9.27692314  7.36892996  2.13797952]
531.0;[10.43187503  0.38544222  4.9692548   1.81099297  8.34467802 10.44995983 17.73666934 23.2503939 ]
606.0;[18.74263401  4.790428   26.8128796  21.91773798 14.93304058 19.30920658 15.28425283  5.04624474]
541.0;[19.24394318 29.64503289 23.10988089  5.44443627  3.59307062 27.91025529 27.30292299 22.47553979]
489.0;[2.28159462e+01 4.28627394e+00 2.43583257e+01 5.76837887e+00 4.64235329e+00 1.22123687e+01 1.14868310e-02 2.53655345e+01]
516.0;[ 4.8339736  22.17752205 17.48732448 23.10780009 17.999795   28.84402458 11.39335168 14.9103105 ]
538.0;[10.15015947 22.28252225  9.01487609 23.96358824  2.57849338  7.06990913 13.14506678  3.78137559]
692.0;[ 6.09095942 25.24628226 11.17297365  6.56045188 25.38398467 17.26123995 19.01149432 26.66785631]
687.0;[21.41877177  7.95338005  0.29124925 16.48390379 21.22578676 24.17083829  5.71969003 19.02642828]
571.0;[28.15658802  7.74559153  8.77441379 12.76932036 17.13535805 29.7016666  17.64598838 26.63698191]
582.0;[19.68633837 14.18336622  9.16645589 10.50538734 23.31402877  5.32527142  4.13806075  6.39134893]
535.0;[20.0674032  11.14214841  6.19508036  9.9211321   2.44888687 13.0960666  24.33647948 13.37377384]
541.0;[13.41930462  0.8258539   8.36933016  2.255115    1.43215131 25.9075674  21.42952771 24.91313101]
448.0;[ 3.98717389 10.95859379 27.39652627 13.00163673 27.76955439 28.84104228  0.19824324 12.98791757]
542.0;[17.49337887 10.46482717 11.28096054 10.67464728  6.93098626  0.78111733 21.93552    29.95547302]
440.0;[ 1.1502579  25.77294651 16.32914793  0.58559876  2.06449226 15.76348443  3.13680619  8.87992283]
553.0;[ 8.24503212 29.11817123 14.08999455  8.55543193 28.1472628  29.00180007 21.58199649  4.10637097]
399.0;[26.69696956 13.23780881 23.58382135 21.64466185 19.59492233 23.00919398 24.35490766 13.84984622]
562.0;[14.53861824  2.92158734 11.12588299 26.58402878  6.60816078 22.46745358 24.19888995  5.89703489]
581.0;[22.93807951 19.72038788 29.26377633 11.64879449 22.70249989 25.31860866 11.37217928  6.71064232]
396.0;[11.04727205 19.58489641  7.72162053 25.75496798  8.85574441 22.92103997  9.63131208 15.12967242]
