458.0;[1.25106601e+01 2.16097348e+01 3.43124452e-03 9.06997718e+00 4.40267672e+00 2.77015784e+00 5.58780634e+00 1.03668218e+01]
406.0;[11.90302423 16.16450202 12.57583543 20.55658501  6.13356749 26.34352309  0.8216278  20.11402531]
588.0;[12.51914407 16.76069485  4.21160816  5.94304467 24.02233706 29.04784727  9.40272534 20.76967847]
487.0;[26.29167457 26.83819991  2.55132634  1.1716435   5.09491259 26.3442751   2.95040501 12.63322875]
602.0;[28.7366859  15.99495855 20.75631342  9.46546893 20.59502783 25.03877016  0.54864832 22.50432945]
626.0;[29.66583267 22.44496963  8.41331976 23.67837985  3.0967802  13.43680579 27.25786509  8.80842445]
407.0;[ 8.63326016  3.90085716  0.58100874 20.36506599  6.34884348  7.96639978 14.74719478  1.60087635]
657.0;[17.22352816  4.40185725 17.67916611 20.9927508   3.07003286 12.42167963 20.83200473 12.42537809]
543.0;[ 1.49860377 16.07689218 19.91383936 15.44667336 28.33784268 17.59665122 27.10205746  4.12424112]
726.0;[ 4.17829042 24.22173866 11.93030511  4.96062591 27.82525741 10.43297579 22.52436309 21.77993956]
546.0;[26.49918274 18.71016621 22.52827302 10.46695026  8.09783675 26.87658655 12.8427357  28.94520141]
599.0;[19.90324493 18.65087161  3.44237919 28.48467776 13.497364   17.35168843 12.24410408  7.11080941]
549.0;[27.10138562 17.2103846   0.08610981 18.51434741  9.79934705 15.81174307 26.57826298 10.7180928 ]
520.0;[27.25605453 18.70080347  0.47463729 27.88311701 20.72690753 29.91968551  5.17021525  4.11407249]
561.0;[27.97786389 20.90454484  1.98000518 22.66389158 22.61628565 27.69073607 21.34574276  3.72812886]
492.0;[ 0.59640402  0.78632961  0.84919464  7.38633203 25.80083846 16.16493193 16.58465936 25.26092677]
562.0;[ 3.72519945  8.37551037 17.57277814 29.08787245 16.83090658  0.55941868 24.01898018  6.98922822]
570.0;[24.21315587 11.63581932 25.90625564 22.41364928 16.68720702  4.09365677  1.79753069  3.64030367]
464.0;[ 1.33655636  3.22482387  6.77128016 21.38966941 16.79150946  0.3766794   2.15922839 29.0182899 ]
625.0;[17.04301386  6.09879704  7.56977234 22.31477562  5.86288443 17.44076782 29.10059967 25.40486404]
523.0;[ 7.19543277 14.81309143 18.59867155 24.86942699  4.70374184  0.55728607  2.10066431 14.59035333]
499.0;[18.18988385 17.06554311  9.52087228 29.65848463 17.39235658 11.40423518 16.52844657 22.36003293]
432.0;[20.0769868   7.94758673  1.99004503 11.10252594 18.89152521  6.3052203  22.58266661  1.99609444]
499.0;[ 7.80945296 24.14263691  5.80302848 19.18382643 15.74010927 27.74423911  7.89890311  1.97883272]
382.0;[22.0519789  23.16534089 27.23447558 27.95916208  0.41854719  7.03086258 18.50335071 28.47048962]
468.0;[28.50528358 16.69959565 27.46819049 19.24698627 11.70023142 14.57972001 18.12931449 16.48643765]
543.0;[27.7854428  27.56200307 11.84626839 28.89787585  5.21867     3.78988558  4.05237474 15.16986497]
472.0;[ 0.64574416 28.43910634 24.81346414  0.45056942  5.28588767  9.96190723  3.92990534 24.28472076]
463.0;[10.34209958 28.20322447 17.4604254  26.36495953 25.34203336 27.16176956 13.79640797 16.39040448]
619.0;[23.95810773  8.57156555 14.70760568 17.97330923  0.46599827 17.80444225 13.01029047 24.22081587]
735.0;[ 9.45734409 26.78666126 17.33571646  5.52030605 23.63787701 18.36093531  1.61727816 12.6058104 ]
321.0;[2.03720651e+01 2.75580533e+01 1.20607467e-02 2.93027745e+01 1.12974094e+01 2.92135062e+01 1.81414830e+01 2.48653742e+01]
517.0;[17.24134514 18.84228595  8.56728845 17.60500022 22.50065291 25.74941509 22.65246565 20.94171745]
507.0;[25.9343829   9.68042991 20.12366372 13.52621809 11.46308256 12.3243405  12.0443875   9.52151838]
677.0;[18.65758104 12.90741812 29.21406234 20.33402674  5.95709665 12.80103028 10.30038719 23.92916412]
620.0;[26.39994866 27.11525867 19.88159437  8.10624786  7.57100105 25.64693828 15.83143939 24.06483252]
